,embed_dim,num_heads,ff_dim,num_layers,batch_size,num_iterations,test_partition
930,16.0,4.0,16.0,4.0,64.0,1.0,0.0
931,16.0,4.0,16.0,4.0,64.0,1.0,1.0
932,16.0,4.0,16.0,4.0,64.0,1.0,2.0
933,16.0,4.0,16.0,4.0,64.0,1.0,3.0
934,16.0,4.0,16.0,4.0,64.0,1.0,4.0
935,16.0,4.0,16.0,4.0,64.0,10.0,0.0
936,16.0,4.0,16.0,4.0,64.0,10.0,1.0
937,16.0,4.0,16.0,4.0,64.0,10.0,2.0
938,16.0,4.0,16.0,4.0,64.0,10.0,3.0
939,16.0,4.0,16.0,4.0,64.0,10.0,4.0
940,16.0,4.0,16.0,4.0,64.0,20.0,0.0
941,16.0,4.0,16.0,4.0,64.0,20.0,1.0
942,16.0,4.0,16.0,4.0,64.0,20.0,2.0
943,16.0,4.0,16.0,4.0,64.0,20.0,3.0
944,16.0,4.0,16.0,4.0,64.0,20.0,4.0
945,16.0,4.0,32.0,1.0,16.0,1.0,0.0
946,16.0,4.0,32.0,1.0,16.0,1.0,1.0
947,16.0,4.0,32.0,1.0,16.0,1.0,2.0
948,16.0,4.0,32.0,1.0,16.0,1.0,3.0
949,16.0,4.0,32.0,1.0,16.0,1.0,4.0
950,16.0,4.0,32.0,1.0,16.0,10.0,0.0
951,16.0,4.0,32.0,1.0,16.0,10.0,1.0
952,16.0,4.0,32.0,1.0,16.0,10.0,2.0
953,16.0,4.0,32.0,1.0,16.0,10.0,3.0
954,16.0,4.0,32.0,1.0,16.0,10.0,4.0
955,16.0,4.0,32.0,1.0,16.0,20.0,0.0
956,16.0,4.0,32.0,1.0,16.0,20.0,1.0
957,16.0,4.0,32.0,1.0,16.0,20.0,2.0
958,16.0,4.0,32.0,1.0,16.0,20.0,3.0
959,16.0,4.0,32.0,1.0,16.0,20.0,4.0
960,16.0,4.0,32.0,1.0,32.0,1.0,0.0
961,16.0,4.0,32.0,1.0,32.0,1.0,1.0
962,16.0,4.0,32.0,1.0,32.0,1.0,2.0
963,16.0,4.0,32.0,1.0,32.0,1.0,3.0
964,16.0,4.0,32.0,1.0,32.0,1.0,4.0
965,16.0,4.0,32.0,1.0,32.0,10.0,0.0
966,16.0,4.0,32.0,1.0,32.0,10.0,1.0
967,16.0,4.0,32.0,1.0,32.0,10.0,2.0
968,16.0,4.0,32.0,1.0,32.0,10.0,3.0
969,16.0,4.0,32.0,1.0,32.0,10.0,4.0
970,16.0,4.0,32.0,1.0,32.0,20.0,0.0
971,16.0,4.0,32.0,1.0,32.0,20.0,1.0
972,16.0,4.0,32.0,1.0,32.0,20.0,2.0
973,16.0,4.0,32.0,1.0,32.0,20.0,3.0
974,16.0,4.0,32.0,1.0,32.0,20.0,4.0
975,16.0,4.0,32.0,1.0,64.0,1.0,0.0
976,16.0,4.0,32.0,1.0,64.0,1.0,1.0
977,16.0,4.0,32.0,1.0,64.0,1.0,2.0
978,16.0,4.0,32.0,1.0,64.0,1.0,3.0
979,16.0,4.0,32.0,1.0,64.0,1.0,4.0
980,16.0,4.0,32.0,1.0,64.0,10.0,0.0
981,16.0,4.0,32.0,1.0,64.0,10.0,1.0
982,16.0,4.0,32.0,1.0,64.0,10.0,2.0
983,16.0,4.0,32.0,1.0,64.0,10.0,3.0
984,16.0,4.0,32.0,1.0,64.0,10.0,4.0
985,16.0,4.0,32.0,1.0,64.0,20.0,0.0
986,16.0,4.0,32.0,1.0,64.0,20.0,1.0
987,16.0,4.0,32.0,1.0,64.0,20.0,2.0
988,16.0,4.0,32.0,1.0,64.0,20.0,3.0
989,16.0,4.0,32.0,1.0,64.0,20.0,4.0
990,16.0,4.0,32.0,2.0,16.0,1.0,0.0
991,16.0,4.0,32.0,2.0,16.0,1.0,1.0
992,16.0,4.0,32.0,2.0,16.0,1.0,2.0
993,16.0,4.0,32.0,2.0,16.0,1.0,3.0
994,16.0,4.0,32.0,2.0,16.0,1.0,4.0
995,16.0,4.0,32.0,2.0,16.0,10.0,0.0
996,16.0,4.0,32.0,2.0,16.0,10.0,1.0
997,16.0,4.0,32.0,2.0,16.0,10.0,2.0
998,16.0,4.0,32.0,2.0,16.0,10.0,3.0
999,16.0,4.0,32.0,2.0,16.0,10.0,4.0
1000,16.0,4.0,32.0,2.0,16.0,20.0,0.0
1001,16.0,4.0,32.0,2.0,16.0,20.0,1.0
1002,16.0,4.0,32.0,2.0,16.0,20.0,2.0
1003,16.0,4.0,32.0,2.0,16.0,20.0,3.0
1004,16.0,4.0,32.0,2.0,16.0,20.0,4.0
1005,16.0,4.0,32.0,2.0,32.0,1.0,0.0
1006,16.0,4.0,32.0,2.0,32.0,1.0,1.0
1007,16.0,4.0,32.0,2.0,32.0,1.0,2.0
1008,16.0,4.0,32.0,2.0,32.0,1.0,3.0
1009,16.0,4.0,32.0,2.0,32.0,1.0,4.0
1010,16.0,4.0,32.0,2.0,32.0,10.0,0.0
1011,16.0,4.0,32.0,2.0,32.0,10.0,1.0
1012,16.0,4.0,32.0,2.0,32.0,10.0,2.0
1013,16.0,4.0,32.0,2.0,32.0,10.0,3.0
1014,16.0,4.0,32.0,2.0,32.0,10.0,4.0
1015,16.0,4.0,32.0,2.0,32.0,20.0,0.0
1016,16.0,4.0,32.0,2.0,32.0,20.0,1.0
1017,16.0,4.0,32.0,2.0,32.0,20.0,2.0
1018,16.0,4.0,32.0,2.0,32.0,20.0,3.0
1019,16.0,4.0,32.0,2.0,32.0,20.0,4.0
1020,16.0,4.0,32.0,2.0,64.0,1.0,0.0
1021,16.0,4.0,32.0,2.0,64.0,1.0,1.0
1022,16.0,4.0,32.0,2.0,64.0,1.0,2.0
1023,16.0,4.0,32.0,2.0,64.0,1.0,3.0
1024,16.0,4.0,32.0,2.0,64.0,1.0,4.0
1025,16.0,4.0,32.0,2.0,64.0,10.0,0.0
1026,16.0,4.0,32.0,2.0,64.0,10.0,1.0
1027,16.0,4.0,32.0,2.0,64.0,10.0,2.0
1028,16.0,4.0,32.0,2.0,64.0,10.0,3.0
1029,16.0,4.0,32.0,2.0,64.0,10.0,4.0
1030,16.0,4.0,32.0,2.0,64.0,20.0,0.0
1031,16.0,4.0,32.0,2.0,64.0,20.0,1.0
1032,16.0,4.0,32.0,2.0,64.0,20.0,2.0
1033,16.0,4.0,32.0,2.0,64.0,20.0,3.0
1034,16.0,4.0,32.0,2.0,64.0,20.0,4.0
1035,16.0,4.0,32.0,4.0,16.0,1.0,0.0
1036,16.0,4.0,32.0,4.0,16.0,1.0,1.0
1037,16.0,4.0,32.0,4.0,16.0,1.0,2.0
1038,16.0,4.0,32.0,4.0,16.0,1.0,3.0
1039,16.0,4.0,32.0,4.0,16.0,1.0,4.0
1040,16.0,4.0,32.0,4.0,16.0,10.0,0.0
1041,16.0,4.0,32.0,4.0,16.0,10.0,1.0
1042,16.0,4.0,32.0,4.0,16.0,10.0,2.0
1043,16.0,4.0,32.0,4.0,16.0,10.0,3.0
1044,16.0,4.0,32.0,4.0,16.0,10.0,4.0
1045,16.0,4.0,32.0,4.0,16.0,20.0,0.0
1046,16.0,4.0,32.0,4.0,16.0,20.0,1.0
1047,16.0,4.0,32.0,4.0,16.0,20.0,2.0
1048,16.0,4.0,32.0,4.0,16.0,20.0,3.0
1049,16.0,4.0,32.0,4.0,16.0,20.0,4.0
1050,16.0,4.0,32.0,4.0,32.0,1.0,0.0
1051,16.0,4.0,32.0,4.0,32.0,1.0,1.0
1052,16.0,4.0,32.0,4.0,32.0,1.0,2.0
1053,16.0,4.0,32.0,4.0,32.0,1.0,3.0
1054,16.0,4.0,32.0,4.0,32.0,1.0,4.0
1055,16.0,4.0,32.0,4.0,32.0,10.0,0.0
1056,16.0,4.0,32.0,4.0,32.0,10.0,1.0
1057,16.0,4.0,32.0,4.0,32.0,10.0,2.0
1058,16.0,4.0,32.0,4.0,32.0,10.0,3.0
1059,16.0,4.0,32.0,4.0,32.0,10.0,4.0
1060,16.0,4.0,32.0,4.0,32.0,20.0,0.0
1061,16.0,4.0,32.0,4.0,32.0,20.0,1.0
1062,16.0,4.0,32.0,4.0,32.0,20.0,2.0
1063,16.0,4.0,32.0,4.0,32.0,20.0,3.0
1064,16.0,4.0,32.0,4.0,32.0,20.0,4.0
1065,16.0,4.0,32.0,4.0,64.0,1.0,0.0
1066,16.0,4.0,32.0,4.0,64.0,1.0,1.0
1067,16.0,4.0,32.0,4.0,64.0,1.0,2.0
1068,16.0,4.0,32.0,4.0,64.0,1.0,3.0
1069,16.0,4.0,32.0,4.0,64.0,1.0,4.0
1070,16.0,4.0,32.0,4.0,64.0,10.0,0.0
1071,16.0,4.0,32.0,4.0,64.0,10.0,1.0
1072,16.0,4.0,32.0,4.0,64.0,10.0,2.0
1073,16.0,4.0,32.0,4.0,64.0,10.0,3.0
1074,16.0,4.0,32.0,4.0,64.0,10.0,4.0
1075,16.0,4.0,32.0,4.0,64.0,20.0,0.0
1076,16.0,4.0,32.0,4.0,64.0,20.0,1.0
1077,16.0,4.0,32.0,4.0,64.0,20.0,2.0
1078,16.0,4.0,32.0,4.0,64.0,20.0,3.0
1079,16.0,4.0,32.0,4.0,64.0,20.0,4.0
1080,16.0,4.0,64.0,1.0,16.0,1.0,0.0
1081,16.0,4.0,64.0,1.0,16.0,1.0,1.0
1082,16.0,4.0,64.0,1.0,16.0,1.0,2.0
1083,16.0,4.0,64.0,1.0,16.0,1.0,3.0
1084,16.0,4.0,64.0,1.0,16.0,1.0,4.0
1085,16.0,4.0,64.0,1.0,16.0,10.0,0.0
1086,16.0,4.0,64.0,1.0,16.0,10.0,1.0
1087,16.0,4.0,64.0,1.0,16.0,10.0,2.0
1088,16.0,4.0,64.0,1.0,16.0,10.0,3.0
1089,16.0,4.0,64.0,1.0,16.0,10.0,4.0
1090,16.0,4.0,64.0,1.0,16.0,20.0,0.0
1091,16.0,4.0,64.0,1.0,16.0,20.0,1.0
1092,16.0,4.0,64.0,1.0,16.0,20.0,2.0
1093,16.0,4.0,64.0,1.0,16.0,20.0,3.0
1094,16.0,4.0,64.0,1.0,16.0,20.0,4.0
1095,16.0,4.0,64.0,1.0,32.0,1.0,0.0
1096,16.0,4.0,64.0,1.0,32.0,1.0,1.0
1097,16.0,4.0,64.0,1.0,32.0,1.0,2.0
1098,16.0,4.0,64.0,1.0,32.0,1.0,3.0
1099,16.0,4.0,64.0,1.0,32.0,1.0,4.0
1100,16.0,4.0,64.0,1.0,32.0,10.0,0.0
1101,16.0,4.0,64.0,1.0,32.0,10.0,1.0
1102,16.0,4.0,64.0,1.0,32.0,10.0,2.0
1103,16.0,4.0,64.0,1.0,32.0,10.0,3.0
1104,16.0,4.0,64.0,1.0,32.0,10.0,4.0
1105,16.0,4.0,64.0,1.0,32.0,20.0,0.0
1106,16.0,4.0,64.0,1.0,32.0,20.0,1.0
1107,16.0,4.0,64.0,1.0,32.0,20.0,2.0
1108,16.0,4.0,64.0,1.0,32.0,20.0,3.0
1109,16.0,4.0,64.0,1.0,32.0,20.0,4.0
1110,16.0,4.0,64.0,1.0,64.0,1.0,0.0
1111,16.0,4.0,64.0,1.0,64.0,1.0,1.0
1112,16.0,4.0,64.0,1.0,64.0,1.0,2.0
1113,16.0,4.0,64.0,1.0,64.0,1.0,3.0
1114,16.0,4.0,64.0,1.0,64.0,1.0,4.0
1115,16.0,4.0,64.0,1.0,64.0,10.0,0.0
1116,16.0,4.0,64.0,1.0,64.0,10.0,1.0
1117,16.0,4.0,64.0,1.0,64.0,10.0,2.0
1118,16.0,4.0,64.0,1.0,64.0,10.0,3.0
1119,16.0,4.0,64.0,1.0,64.0,10.0,4.0
1120,16.0,4.0,64.0,1.0,64.0,20.0,0.0
1121,16.0,4.0,64.0,1.0,64.0,20.0,1.0
1122,16.0,4.0,64.0,1.0,64.0,20.0,2.0
1123,16.0,4.0,64.0,1.0,64.0,20.0,3.0
1124,16.0,4.0,64.0,1.0,64.0,20.0,4.0
1125,16.0,4.0,64.0,2.0,16.0,1.0,0.0
1126,16.0,4.0,64.0,2.0,16.0,1.0,1.0
1127,16.0,4.0,64.0,2.0,16.0,1.0,2.0
1128,16.0,4.0,64.0,2.0,16.0,1.0,3.0
1129,16.0,4.0,64.0,2.0,16.0,1.0,4.0
1130,16.0,4.0,64.0,2.0,16.0,10.0,0.0
1131,16.0,4.0,64.0,2.0,16.0,10.0,1.0
1132,16.0,4.0,64.0,2.0,16.0,10.0,2.0
1133,16.0,4.0,64.0,2.0,16.0,10.0,3.0
1134,16.0,4.0,64.0,2.0,16.0,10.0,4.0
1135,16.0,4.0,64.0,2.0,16.0,20.0,0.0
1136,16.0,4.0,64.0,2.0,16.0,20.0,1.0
1137,16.0,4.0,64.0,2.0,16.0,20.0,2.0
1138,16.0,4.0,64.0,2.0,16.0,20.0,3.0
1139,16.0,4.0,64.0,2.0,16.0,20.0,4.0
1140,16.0,4.0,64.0,2.0,32.0,1.0,0.0
1141,16.0,4.0,64.0,2.0,32.0,1.0,1.0
1142,16.0,4.0,64.0,2.0,32.0,1.0,2.0
1143,16.0,4.0,64.0,2.0,32.0,1.0,3.0
1144,16.0,4.0,64.0,2.0,32.0,1.0,4.0
1145,16.0,4.0,64.0,2.0,32.0,10.0,0.0
1146,16.0,4.0,64.0,2.0,32.0,10.0,1.0
1147,16.0,4.0,64.0,2.0,32.0,10.0,2.0
1148,16.0,4.0,64.0,2.0,32.0,10.0,3.0
1149,16.0,4.0,64.0,2.0,32.0,10.0,4.0
1150,16.0,4.0,64.0,2.0,32.0,20.0,0.0
1151,16.0,4.0,64.0,2.0,32.0,20.0,1.0
1152,16.0,4.0,64.0,2.0,32.0,20.0,2.0
1153,16.0,4.0,64.0,2.0,32.0,20.0,3.0
1154,16.0,4.0,64.0,2.0,32.0,20.0,4.0
1155,16.0,4.0,64.0,2.0,64.0,1.0,0.0
1156,16.0,4.0,64.0,2.0,64.0,1.0,1.0
1157,16.0,4.0,64.0,2.0,64.0,1.0,2.0
1158,16.0,4.0,64.0,2.0,64.0,1.0,3.0
1159,16.0,4.0,64.0,2.0,64.0,1.0,4.0
1160,16.0,4.0,64.0,2.0,64.0,10.0,0.0
1161,16.0,4.0,64.0,2.0,64.0,10.0,1.0
1162,16.0,4.0,64.0,2.0,64.0,10.0,2.0
1163,16.0,4.0,64.0,2.0,64.0,10.0,3.0
1164,16.0,4.0,64.0,2.0,64.0,10.0,4.0
1165,16.0,4.0,64.0,2.0,64.0,20.0,0.0
1166,16.0,4.0,64.0,2.0,64.0,20.0,1.0
1167,16.0,4.0,64.0,2.0,64.0,20.0,2.0
1168,16.0,4.0,64.0,2.0,64.0,20.0,3.0
1169,16.0,4.0,64.0,2.0,64.0,20.0,4.0
1170,16.0,4.0,64.0,4.0,16.0,1.0,0.0
1171,16.0,4.0,64.0,4.0,16.0,1.0,1.0
1172,16.0,4.0,64.0,4.0,16.0,1.0,2.0
1173,16.0,4.0,64.0,4.0,16.0,1.0,3.0
1174,16.0,4.0,64.0,4.0,16.0,1.0,4.0
1175,16.0,4.0,64.0,4.0,16.0,10.0,0.0
1176,16.0,4.0,64.0,4.0,16.0,10.0,1.0
1177,16.0,4.0,64.0,4.0,16.0,10.0,2.0
1178,16.0,4.0,64.0,4.0,16.0,10.0,3.0
1179,16.0,4.0,64.0,4.0,16.0,10.0,4.0
1180,16.0,4.0,64.0,4.0,16.0,20.0,0.0
1181,16.0,4.0,64.0,4.0,16.0,20.0,1.0
1182,16.0,4.0,64.0,4.0,16.0,20.0,2.0
1183,16.0,4.0,64.0,4.0,16.0,20.0,3.0
1184,16.0,4.0,64.0,4.0,16.0,20.0,4.0
1185,16.0,4.0,64.0,4.0,32.0,1.0,0.0
1186,16.0,4.0,64.0,4.0,32.0,1.0,1.0
1187,16.0,4.0,64.0,4.0,32.0,1.0,2.0
1188,16.0,4.0,64.0,4.0,32.0,1.0,3.0
1189,16.0,4.0,64.0,4.0,32.0,1.0,4.0
1190,16.0,4.0,64.0,4.0,32.0,10.0,0.0
1191,16.0,4.0,64.0,4.0,32.0,10.0,1.0
1192,16.0,4.0,64.0,4.0,32.0,10.0,2.0
1193,16.0,4.0,64.0,4.0,32.0,10.0,3.0
1194,16.0,4.0,64.0,4.0,32.0,10.0,4.0
1195,16.0,4.0,64.0,4.0,32.0,20.0,0.0
1196,16.0,4.0,64.0,4.0,32.0,20.0,1.0
1197,16.0,4.0,64.0,4.0,32.0,20.0,2.0
1198,16.0,4.0,64.0,4.0,32.0,20.0,3.0
1199,16.0,4.0,64.0,4.0,32.0,20.0,4.0
1200,16.0,4.0,64.0,4.0,64.0,1.0,0.0
1201,16.0,4.0,64.0,4.0,64.0,1.0,1.0
1202,16.0,4.0,64.0,4.0,64.0,1.0,2.0
1203,16.0,4.0,64.0,4.0,64.0,1.0,3.0
1204,16.0,4.0,64.0,4.0,64.0,1.0,4.0
1205,16.0,4.0,64.0,4.0,64.0,10.0,0.0
1206,16.0,4.0,64.0,4.0,64.0,10.0,1.0
1207,16.0,4.0,64.0,4.0,64.0,10.0,2.0
1208,16.0,4.0,64.0,4.0,64.0,10.0,3.0
1209,16.0,4.0,64.0,4.0,64.0,10.0,4.0
1210,16.0,4.0,64.0,4.0,64.0,20.0,0.0
1211,16.0,4.0,64.0,4.0,64.0,20.0,1.0
1212,16.0,4.0,64.0,4.0,64.0,20.0,2.0
1213,16.0,4.0,64.0,4.0,64.0,20.0,3.0
1214,16.0,4.0,64.0,4.0,64.0,20.0,4.0
1215,32.0,1.0,16.0,1.0,16.0,1.0,0.0
1216,32.0,1.0,16.0,1.0,16.0,1.0,1.0
1217,32.0,1.0,16.0,1.0,16.0,1.0,2.0
1218,32.0,1.0,16.0,1.0,16.0,1.0,3.0
1219,32.0,1.0,16.0,1.0,16.0,1.0,4.0
1220,32.0,1.0,16.0,1.0,16.0,10.0,0.0
1221,32.0,1.0,16.0,1.0,16.0,10.0,1.0
1222,32.0,1.0,16.0,1.0,16.0,10.0,2.0
1223,32.0,1.0,16.0,1.0,16.0,10.0,3.0
1224,32.0,1.0,16.0,1.0,16.0,10.0,4.0
1225,32.0,1.0,16.0,1.0,16.0,20.0,0.0
1226,32.0,1.0,16.0,1.0,16.0,20.0,1.0
1227,32.0,1.0,16.0,1.0,16.0,20.0,2.0
1228,32.0,1.0,16.0,1.0,16.0,20.0,3.0
1229,32.0,1.0,16.0,1.0,16.0,20.0,4.0
1230,32.0,1.0,16.0,1.0,32.0,1.0,0.0
1231,32.0,1.0,16.0,1.0,32.0,1.0,1.0
1232,32.0,1.0,16.0,1.0,32.0,1.0,2.0
1233,32.0,1.0,16.0,1.0,32.0,1.0,3.0
1234,32.0,1.0,16.0,1.0,32.0,1.0,4.0
1235,32.0,1.0,16.0,1.0,32.0,10.0,0.0
1236,32.0,1.0,16.0,1.0,32.0,10.0,1.0
1237,32.0,1.0,16.0,1.0,32.0,10.0,2.0
1238,32.0,1.0,16.0,1.0,32.0,10.0,3.0
1239,32.0,1.0,16.0,1.0,32.0,10.0,4.0
1240,32.0,1.0,16.0,1.0,32.0,20.0,0.0
1241,32.0,1.0,16.0,1.0,32.0,20.0,1.0
1242,32.0,1.0,16.0,1.0,32.0,20.0,2.0
1243,32.0,1.0,16.0,1.0,32.0,20.0,3.0
1244,32.0,1.0,16.0,1.0,32.0,20.0,4.0
1245,32.0,1.0,16.0,1.0,64.0,1.0,0.0
1246,32.0,1.0,16.0,1.0,64.0,1.0,1.0
1247,32.0,1.0,16.0,1.0,64.0,1.0,2.0
1248,32.0,1.0,16.0,1.0,64.0,1.0,3.0
1249,32.0,1.0,16.0,1.0,64.0,1.0,4.0
1250,32.0,1.0,16.0,1.0,64.0,10.0,0.0
1251,32.0,1.0,16.0,1.0,64.0,10.0,1.0
1252,32.0,1.0,16.0,1.0,64.0,10.0,2.0
1253,32.0,1.0,16.0,1.0,64.0,10.0,3.0
1254,32.0,1.0,16.0,1.0,64.0,10.0,4.0
1255,32.0,1.0,16.0,1.0,64.0,20.0,0.0
1256,32.0,1.0,16.0,1.0,64.0,20.0,1.0
1257,32.0,1.0,16.0,1.0,64.0,20.0,2.0
1258,32.0,1.0,16.0,1.0,64.0,20.0,3.0
1259,32.0,1.0,16.0,1.0,64.0,20.0,4.0
1260,32.0,1.0,16.0,2.0,16.0,1.0,0.0
1261,32.0,1.0,16.0,2.0,16.0,1.0,1.0
1262,32.0,1.0,16.0,2.0,16.0,1.0,2.0
1263,32.0,1.0,16.0,2.0,16.0,1.0,3.0
1264,32.0,1.0,16.0,2.0,16.0,1.0,4.0
1265,32.0,1.0,16.0,2.0,16.0,10.0,0.0
1266,32.0,1.0,16.0,2.0,16.0,10.0,1.0
1267,32.0,1.0,16.0,2.0,16.0,10.0,2.0
1268,32.0,1.0,16.0,2.0,16.0,10.0,3.0
1269,32.0,1.0,16.0,2.0,16.0,10.0,4.0
1270,32.0,1.0,16.0,2.0,16.0,20.0,0.0
1271,32.0,1.0,16.0,2.0,16.0,20.0,1.0
1272,32.0,1.0,16.0,2.0,16.0,20.0,2.0
1273,32.0,1.0,16.0,2.0,16.0,20.0,3.0
1274,32.0,1.0,16.0,2.0,16.0,20.0,4.0
1275,32.0,1.0,16.0,2.0,32.0,1.0,0.0
1276,32.0,1.0,16.0,2.0,32.0,1.0,1.0
1277,32.0,1.0,16.0,2.0,32.0,1.0,2.0
1278,32.0,1.0,16.0,2.0,32.0,1.0,3.0
1279,32.0,1.0,16.0,2.0,32.0,1.0,4.0
1280,32.0,1.0,16.0,2.0,32.0,10.0,0.0
1281,32.0,1.0,16.0,2.0,32.0,10.0,1.0
1282,32.0,1.0,16.0,2.0,32.0,10.0,2.0
1283,32.0,1.0,16.0,2.0,32.0,10.0,3.0
1284,32.0,1.0,16.0,2.0,32.0,10.0,4.0
1285,32.0,1.0,16.0,2.0,32.0,20.0,0.0
1286,32.0,1.0,16.0,2.0,32.0,20.0,1.0
1287,32.0,1.0,16.0,2.0,32.0,20.0,2.0
1288,32.0,1.0,16.0,2.0,32.0,20.0,3.0
1289,32.0,1.0,16.0,2.0,32.0,20.0,4.0
1290,32.0,1.0,16.0,2.0,64.0,1.0,0.0
1291,32.0,1.0,16.0,2.0,64.0,1.0,1.0
1292,32.0,1.0,16.0,2.0,64.0,1.0,2.0
1293,32.0,1.0,16.0,2.0,64.0,1.0,3.0
1294,32.0,1.0,16.0,2.0,64.0,1.0,4.0
1295,32.0,1.0,16.0,2.0,64.0,10.0,0.0
1296,32.0,1.0,16.0,2.0,64.0,10.0,1.0
1297,32.0,1.0,16.0,2.0,64.0,10.0,2.0
1298,32.0,1.0,16.0,2.0,64.0,10.0,3.0
1299,32.0,1.0,16.0,2.0,64.0,10.0,4.0
1300,32.0,1.0,16.0,2.0,64.0,20.0,0.0
1301,32.0,1.0,16.0,2.0,64.0,20.0,1.0
1302,32.0,1.0,16.0,2.0,64.0,20.0,2.0
1303,32.0,1.0,16.0,2.0,64.0,20.0,3.0
1304,32.0,1.0,16.0,2.0,64.0,20.0,4.0
1305,32.0,1.0,16.0,4.0,16.0,1.0,0.0
1306,32.0,1.0,16.0,4.0,16.0,1.0,1.0
1307,32.0,1.0,16.0,4.0,16.0,1.0,2.0
1308,32.0,1.0,16.0,4.0,16.0,1.0,3.0
1309,32.0,1.0,16.0,4.0,16.0,1.0,4.0
1310,32.0,1.0,16.0,4.0,16.0,10.0,0.0
1311,32.0,1.0,16.0,4.0,16.0,10.0,1.0
1312,32.0,1.0,16.0,4.0,16.0,10.0,2.0
1313,32.0,1.0,16.0,4.0,16.0,10.0,3.0
1314,32.0,1.0,16.0,4.0,16.0,10.0,4.0
1315,32.0,1.0,16.0,4.0,16.0,20.0,0.0
1316,32.0,1.0,16.0,4.0,16.0,20.0,1.0
1317,32.0,1.0,16.0,4.0,16.0,20.0,2.0
1318,32.0,1.0,16.0,4.0,16.0,20.0,3.0
1319,32.0,1.0,16.0,4.0,16.0,20.0,4.0
1320,32.0,1.0,16.0,4.0,32.0,1.0,0.0
1321,32.0,1.0,16.0,4.0,32.0,1.0,1.0
1322,32.0,1.0,16.0,4.0,32.0,1.0,2.0
1323,32.0,1.0,16.0,4.0,32.0,1.0,3.0
1324,32.0,1.0,16.0,4.0,32.0,1.0,4.0
1325,32.0,1.0,16.0,4.0,32.0,10.0,0.0
1326,32.0,1.0,16.0,4.0,32.0,10.0,1.0
1327,32.0,1.0,16.0,4.0,32.0,10.0,2.0
1328,32.0,1.0,16.0,4.0,32.0,10.0,3.0
1329,32.0,1.0,16.0,4.0,32.0,10.0,4.0
1330,32.0,1.0,16.0,4.0,32.0,20.0,0.0
1331,32.0,1.0,16.0,4.0,32.0,20.0,1.0
1332,32.0,1.0,16.0,4.0,32.0,20.0,2.0
1333,32.0,1.0,16.0,4.0,32.0,20.0,3.0
1334,32.0,1.0,16.0,4.0,32.0,20.0,4.0
1335,32.0,1.0,16.0,4.0,64.0,1.0,0.0
1336,32.0,1.0,16.0,4.0,64.0,1.0,1.0
1337,32.0,1.0,16.0,4.0,64.0,1.0,2.0
1338,32.0,1.0,16.0,4.0,64.0,1.0,3.0
1339,32.0,1.0,16.0,4.0,64.0,1.0,4.0
1340,32.0,1.0,16.0,4.0,64.0,10.0,0.0
1341,32.0,1.0,16.0,4.0,64.0,10.0,1.0
1342,32.0,1.0,16.0,4.0,64.0,10.0,2.0
1343,32.0,1.0,16.0,4.0,64.0,10.0,3.0
1344,32.0,1.0,16.0,4.0,64.0,10.0,4.0
1345,32.0,1.0,16.0,4.0,64.0,20.0,0.0
1346,32.0,1.0,16.0,4.0,64.0,20.0,1.0
1347,32.0,1.0,16.0,4.0,64.0,20.0,2.0
1348,32.0,1.0,16.0,4.0,64.0,20.0,3.0
1349,32.0,1.0,16.0,4.0,64.0,20.0,4.0
1350,32.0,1.0,32.0,1.0,16.0,1.0,0.0
1351,32.0,1.0,32.0,1.0,16.0,1.0,1.0
1352,32.0,1.0,32.0,1.0,16.0,1.0,2.0
1353,32.0,1.0,32.0,1.0,16.0,1.0,3.0
1354,32.0,1.0,32.0,1.0,16.0,1.0,4.0
1355,32.0,1.0,32.0,1.0,16.0,10.0,0.0
1356,32.0,1.0,32.0,1.0,16.0,10.0,1.0
1357,32.0,1.0,32.0,1.0,16.0,10.0,2.0
1358,32.0,1.0,32.0,1.0,16.0,10.0,3.0
1359,32.0,1.0,32.0,1.0,16.0,10.0,4.0
1360,32.0,1.0,32.0,1.0,16.0,20.0,0.0
1361,32.0,1.0,32.0,1.0,16.0,20.0,1.0
1362,32.0,1.0,32.0,1.0,16.0,20.0,2.0
1363,32.0,1.0,32.0,1.0,16.0,20.0,3.0
1364,32.0,1.0,32.0,1.0,16.0,20.0,4.0
1365,32.0,1.0,32.0,1.0,32.0,1.0,0.0
1366,32.0,1.0,32.0,1.0,32.0,1.0,1.0
1367,32.0,1.0,32.0,1.0,32.0,1.0,2.0
1368,32.0,1.0,32.0,1.0,32.0,1.0,3.0
1369,32.0,1.0,32.0,1.0,32.0,1.0,4.0
1370,32.0,1.0,32.0,1.0,32.0,10.0,0.0
1371,32.0,1.0,32.0,1.0,32.0,10.0,1.0
1372,32.0,1.0,32.0,1.0,32.0,10.0,2.0
1373,32.0,1.0,32.0,1.0,32.0,10.0,3.0
1374,32.0,1.0,32.0,1.0,32.0,10.0,4.0
1375,32.0,1.0,32.0,1.0,32.0,20.0,0.0
1376,32.0,1.0,32.0,1.0,32.0,20.0,1.0
1377,32.0,1.0,32.0,1.0,32.0,20.0,2.0
1378,32.0,1.0,32.0,1.0,32.0,20.0,3.0
1379,32.0,1.0,32.0,1.0,32.0,20.0,4.0
1380,32.0,1.0,32.0,1.0,64.0,1.0,0.0
1381,32.0,1.0,32.0,1.0,64.0,1.0,1.0
